price,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy
$85.00,38.93103301642053,-77.0373700722932,Apartment,Private room,2,1.0,1.0,1.0,1,15,89.0,8.0,9.0,9.0,9.0,strict
$90.00,38.930194894133976,-77.03387312263195,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0,,,,,,strict
$80.00,38.93365975306619,-77.02671021295058,House,Private room,2,1.0,1.0,1.0,4,96,98.0,10.0,10.0,10.0,9.0,moderate
$325.00,38.93049016032549,-77.04399982459644,House,Entire home/apt,8,3.5,4.0,4.0,3,5,88.0,9.0,10.0,9.0,9.0,strict
$89.00,38.92303951502043,-77.0302236324852,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$66.00,38.92513105431862,-77.0320258296201,Apartment,Shared room,2,1.0,1.0,1.0,1,46,92.0,9.0,10.0,10.0,9.0,strict
$145.00,38.93093838382713,-77.02918701720995,Apartment,Entire home/apt,5,1.0,2.0,3.0,3,0,,,,,,strict
$54.00,38.93616275347587,-77.03493052541464,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,0,,,,,,strict
$165.00,38.91997648856547,-77.03451211074173,Apartment,Entire home/apt,3,1.0,3.0,3.0,3,0,,,,,,flexible
$225.00,38.923890180488975,-77.03411145914468,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$399.00,38.930698718442585,-77.0300134276922,Apartment,Entire home/apt,4,2.5,2.0,2.0,2,0,,,,,,moderate
$179.00,38.92481774849549,-77.02706109957361,Apartment,Entire home/apt,4,2.0,2.0,2.0,2,8,98.0,10.0,10.0,10.0,9.0,moderate
$35.00,38.93668983667307,-77.01995423807602,House,Private room,1,1.0,1.0,1.0,15,9,85.0,7.0,7.0,7.0,9.0,strict
$80.00,38.92981930848049,-77.02577003654055,Apartment,Private room,1,1.0,1.0,1.0,2,9,100.0,10.0,10.0,10.0,10.0,moderate
$85.00,38.92890626883489,-77.02365300688358,House,Private room,5,2.0,1.0,2.0,4,4,98.0,9.0,10.0,10.0,10.0,moderate
$100.00,38.922467356551756,-77.02424151784967,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,16,94.0,9.0,9.0,10.0,8.0,strict
$109.00,38.93416043081478,-77.0265715769426,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,15,99.0,10.0,10.0,10.0,10.0,strict
$150.00,38.93038653662923,-77.03523888335944,Apartment,Entire home/apt,6,1.0,1.0,2.0,1,0,,,,,,flexible
$129.00,38.927687410489334,-77.03962643738437,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,11,87.0,9.0,10.0,9.0,9.0,strict
$75.00,38.93091503495979,-77.03996516485046,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$89.00,38.93376491470204,-77.04427971435358,Apartment,Entire home/apt,3,1.0,0.0,2.0,2,70,86.0,9.0,9.0,9.0,9.0,moderate
$99.00,38.930614169704036,-77.04383769824804,Apartment,Entire home/apt,2,1.0,0.0,1.0,3,19,91.0,10.0,10.0,10.0,9.0,strict
$160.00,38.9286717556221,-77.03645232937036,Apartment,Entire home/apt,6,1.0,2.0,4.0,2,4,95.0,10.0,10.0,10.0,10.0,moderate
$175.00,38.93032268585553,-77.03077165633667,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,18,99.0,10.0,10.0,10.0,10.0,strict
$120.00,38.92955764414951,-77.03984351651044,House,Entire home/apt,2,1.0,1.0,1.0,1,18,96.0,10.0,10.0,10.0,10.0,flexible
$95.00,38.922532649659374,-77.0276481649667,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,5,96.0,10.0,10.0,10.0,10.0,flexible
$109.00,38.929989590983155,-77.02911834677086,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,0,,,,,,strict
$189.00,38.93106524537847,-77.0388483201151,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,35,95.0,8.0,10.0,10.0,9.0,moderate
$200.00,38.93083561143403,-77.03264593499864,House,Private room,1,1.5,1.0,1.0,1,1,100.0,10.0,10.0,10.0,8.0,flexible
$31.00,38.936314546342025,-77.02257643286265,House,Private room,1,1.0,1.0,1.0,1,3,93.0,10.0,10.0,10.0,8.0,flexible
$80.00,38.92428551575089,-77.02732955316996,Apartment,Private room,2,1.0,1.0,1.0,1,2,100.0,10.0,10.0,10.0,10.0,strict
$100.00,38.92539277145504,-77.03110400506438,Apartment,Entire home/apt,4,1.0,0.0,1.0,1,4,90.0,10.0,10.0,10.0,10.0,strict
$110.00,38.923116871494,-77.03405296471885,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,3,100.0,10.0,10.0,10.0,10.0,flexible
$90.00,38.929427507373155,-77.0378445415925,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,12,95.0,10.0,10.0,10.0,9.0,moderate
$50.00,38.930061132150996,-77.03214552929927,House,Private room,2,1.5,1.0,1.0,3,1,100.0,8.0,10.0,10.0,8.0,strict
$120.00,38.93423056992377,-77.02790089998621,other,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$75.00,38.92668046334129,-77.02846410616776,Apartment,Private room,2,1.0,1.0,1.0,1,1,80.0,10.0,10.0,10.0,4.0,strict
$100.00,38.93160265094074,-77.03204482787349,other,Private room,4,1.0,1.0,3.0,2,1,100.0,10.0,,10.0,10.0,flexible
$54.00,38.93622935764397,-77.03274918545723,Apartment,Private room,2,1.0,1.0,1.0,2,0,,,,,,moderate
$50.00,38.93349070304925,-77.02967892830183,House,Private room,1,0.5,1.0,1.0,1,1,100.0,10.0,10.0,10.0,10.0,flexible
$100.00,38.92657948899752,-77.02756215052098,Apartment,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.93694114708731,-77.03793397158509,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0,,,,,,flexible
$300.00,38.920487780816025,-77.0335758892313,Apartment,Entire home/apt,5,1.0,2.0,2.0,3,0,,,,,,strict
$109.00,38.93375155929786,-77.02924021749368,House,Entire home/apt,4,1.0,1.0,1.0,2,106,90.0,9.0,9.0,9.0,9.0,moderate
$55.00,38.920125063525646,-77.03607197458965,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,34,95.0,10.0,10.0,10.0,10.0,moderate
$92.00,38.923364944454256,-77.02884955207445,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,2,100.0,10.0,10.0,10.0,10.0,flexible
$98.00,38.93686881251913,-77.03687370491845,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,2,80.0,8.0,10.0,10.0,8.0,moderate
$60.00,38.93488820991776,-77.02625746198403,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,87.0,9.0,8.0,8.0,9.0,flexible
$95.00,38.93300473211798,-77.03352922901776,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0,,,,,,flexible
$125.00,38.93293755716788,-77.03396670653125,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0,,,,,,flexible
$200.00,38.930767632936146,-77.03117072843891,other,Entire home/apt,4,2.0,2.0,3.0,1,0,,,,,,moderate
$125.00,38.927057422804815,-77.02372237676856,House,Private room,2,1.0,1.0,1.0,1,11,89.0,9.0,10.0,10.0,8.0,flexible
$150.00,38.93502239053387,-77.0199131891007,House,Entire home/apt,7,2.5,3.0,3.0,1,12,73.0,7.0,8.0,7.0,9.0,strict
$49.00,38.932729249439966,-77.03897125068153,Apartment,Shared room,1,1.0,1.0,1.0,1,8,93.0,10.0,9.0,9.0,9.0,flexible
$135.00,38.93466281553487,-77.02677879342214,House,Private room,2,1.0,1.0,1.0,3,0,,,,,,flexible
$250.00,38.93402677110706,-77.0351925354969,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0,,,,,,flexible
$87.00,38.93358852601753,-77.03778466234526,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,7,77.0,9.0,10.0,9.0,9.0,flexible
$75.00,38.93184471150641,-77.03427727308548,Apartment,Private room,2,1.5,1.0,1.0,1,0,,,,,,strict
$101.00,38.92229996713636,-77.03441754745843,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,10,83.0,8.0,10.0,9.0,9.0,strict
$267.00,38.92877917515195,-77.032736185632,Apartment,Entire home/apt,4,2.0,2.0,2.0,1,0,,,,,,flexible
$175.00,38.929246499913,-77.03064128004092,Apartment,Entire home/apt,5,1.0,2.0,2.0,2,19,82.0,9.0,9.0,10.0,9.0,strict
$175.00,38.93185103638756,-77.02921233309456,Apartment,Entire home/apt,6,1.0,2.0,5.0,1,13,89.0,10.0,9.0,9.0,9.0,strict
$105.00,38.92724727362142,-77.02741319257849,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,93.0,9.0,10.0,9.0,7.0,moderate
$115.00,38.9273109056349,-77.04206782168299,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,13,91.0,9.0,10.0,10.0,10.0,strict
$144.00,38.927088686943634,-77.02834468021639,Apartment,Entire home/apt,4,1.0,1.0,3.0,2,5,100.0,10.0,10.0,10.0,10.0,moderate
$90.00,38.93056460070354,-77.03394656346444,Apartment,Entire home/apt,1,1.0,1.0,1.0,20,7,93.0,10.0,10.0,9.0,9.0,strict
$155.00,38.92420442807303,-77.03551932701829,Apartment,Entire home/apt,2,1.0,1.0,3.0,1,4,70.0,7.0,9.0,8.0,9.0,strict
$125.00,38.92016257931479,-77.03506257195713,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,19,98.0,9.0,10.0,10.0,10.0,flexible
$119.00,38.92467124199137,-77.03209924811547,Apartment,Entire home/apt,2,1.5,1.0,1.0,1,25,96.0,9.0,10.0,10.0,10.0,moderate
$105.00,38.92640490937285,-77.03392727069131,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,4,55.0,5.0,9.0,9.0,8.0,flexible
$87.00,38.93200521484985,-77.03000467995834,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$50.00,38.93610307397742,-77.02901198916362,House,Private room,2,1.5,1.0,1.0,1,26,93.0,8.0,10.0,10.0,9.0,flexible
$79.00,38.9269302512015,-77.02299381801981,House,Entire home/apt,4,1.0,1.0,2.0,5,31,97.0,10.0,10.0,10.0,9.0,moderate
$46.00,38.93318648070566,-77.0328242997695,Apartment,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$109.00,38.933805883014735,-77.04002041215489,Apartment,Entire home/apt,4,1.0,1.0,3.0,1,13,100.0,10.0,10.0,10.0,9.0,flexible
$499.00,38.92605145316456,-77.02287581160014,House,Entire home/apt,6,2.0,3.0,3.0,3,2,80.0,10.0,10.0,10.0,7.0,moderate
$100.00,38.92206915620269,-77.02980306295088,Apartment,Entire home/apt,3,1.0,0.0,2.0,3,5,92.0,9.0,10.0,9.0,9.0,moderate
$175.00,38.92944876178589,-77.02905858597539,Apartment,Entire home/apt,6,2.0,2.0,4.0,3,0,,,,,,strict
$130.00,38.93742254616343,-77.03745484268521,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,13,98.0,10.0,10.0,10.0,9.0,flexible
$90.00,38.93408523728184,-77.03573174691383,other,Entire home/apt,4,1.0,1.0,2.0,2,4,95.0,10.0,10.0,10.0,10.0,strict
$55.00,38.930573245517294,-77.03889182456844,Apartment,Private room,2,1.0,1.0,1.0,1,16,99.0,10.0,10.0,10.0,10.0,moderate
$65.00,38.921837696450865,-77.0342077068775,Apartment,Private room,2,1.0,1.0,1.0,1,5,92.0,8.0,9.0,9.0,10.0,moderate
$87.00,38.93402289252454,-77.03510677706933,Apartment,Private room,2,1.0,1.0,1.0,1,3,87.0,8.0,8.0,9.0,8.0,flexible
$80.00,38.935210226813176,-77.02851556673906,House,Private room,2,1.0,1.0,1.0,4,30,98.0,10.0,10.0,10.0,9.0,moderate
$149.00,38.930137185742176,-77.03370300000584,other,Entire home/apt,4,1.0,1.0,2.0,1,0,,,,,,flexible
$105.00,38.93311887125747,-77.04043650446097,other,Private room,2,2.5,1.0,1.0,2,142,91.0,9.0,9.0,9.0,9.0,strict
$95.00,38.931511354033475,-77.03989904285254,other,Private room,2,2.5,1.0,1.0,2,184,91.0,9.0,10.0,9.0,9.0,strict
$75.00,38.926269653245186,-77.02636466939886,House,Private room,1,1.0,1.0,2.0,1,7,100.0,10.0,10.0,10.0,10.0,flexible
$115.00,38.92839059056165,-77.03270144729943,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,6,90.0,9.0,10.0,10.0,10.0,strict
$150.00,38.929431208413106,-77.02226066547063,House,Entire home/apt,6,1.0,3.0,3.0,1,19,84.0,8.0,9.0,9.0,8.0,moderate
$105.00,38.925626916626506,-77.0345955156553,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,3,40.0,4.0,8.0,5.0,9.0,moderate
$85.00,38.931270300919316,-77.02833940241716,Apartment,Entire home/apt,4,1.0,1.0,1.0,4,2,100.0,10.0,10.0,10.0,9.0,flexible
$125.00,38.93213112422707,-77.03620054918649,House,Entire home/apt,3,1.0,1.0,1.0,1,37,98.0,10.0,10.0,10.0,10.0,strict
$500.00,38.93207937391527,-77.0230900353148,House,Entire home/apt,4,2.5,2.0,2.0,1,0,,,,,,flexible
$209.00,38.92731901574359,-77.03076861883689,Apartment,Entire home/apt,6,2.0,2.0,3.0,2,54,99.0,10.0,10.0,10.0,10.0,strict
$295.00,38.93106573133864,-77.03236423880105,Apartment,Entire home/apt,6,2.0,2.0,4.0,1,9,96.0,10.0,10.0,10.0,9.0,moderate
$64.00,38.92322446269049,-77.02844685680657,House,Private room,2,1.5,1.0,1.0,1,46,93.0,9.0,10.0,10.0,9.0,moderate
$134.00,38.91999932417152,-77.03314887469871,Apartment,Entire home/apt,3,1.0,1.0,2.0,7,0,,,,,,flexible
$104.00,38.9331511057504,-77.03732239681655,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,2,100.0,10.0,10.0,10.0,10.0,flexible
$95.00,38.91973400403025,-77.03448879857865,Apartment,Private room,1,1.0,1.0,1.0,7,0,,,,,,flexible
$85.00,38.9330192812856,-77.02702554586459,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$109.00,38.934486402243344,-77.04125286466423,Apartment,Entire home/apt,4,1.0,0.0,1.0,2,5,92.0,10.0,10.0,9.0,10.0,flexible
$95.00,38.92769662194785,-77.03502830634227,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,2,100.0,10.0,10.0,10.0,9.0,flexible
$195.00,38.930471058103706,-77.03815134787129,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,12,93.0,9.0,9.0,10.0,9.0,moderate
$99.00,38.9223880546543,-77.03228445636141,Apartment,Private room,2,1.0,1.0,1.0,1,55,99.0,10.0,10.0,10.0,10.0,strict
$70.00,38.9233207926432,-77.035575253723,Apartment,Entire home/apt,2,1.0,0.0,1.0,5,2,80.0,8.0,10.0,10.0,10.0,moderate
$249.00,38.92747974839532,-77.03821997603603,Apartment,Entire home/apt,5,2.0,2.0,2.0,3,13,95.0,10.0,9.0,9.0,10.0,strict
$111.00,38.928339008563206,-77.02424189690088,Apartment,Private room,1,1.0,1.0,1.0,1,7,97.0,8.0,10.0,10.0,9.0,flexible
$65.00,38.93245836913105,-77.03427721960071,Apartment,Entire home/apt,2,1.0,1.0,1.0,7,1,,,,,,strict
$395.00,38.92891908207839,-77.03742667696638,Apartment,Entire home/apt,6,3.5,3.0,4.0,2,67,85.0,8.0,9.0,9.0,8.0,strict
$65.00,38.93435586119669,-77.02502967789273,Apartment,Entire home/apt,2,1.0,2.0,2.0,1,1,80.0,10.0,10.0,10.0,10.0,flexible
$126.00,38.924645810945584,-77.0324067999545,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,4,95.0,10.0,10.0,10.0,10.0,flexible
$90.00,38.922556204947156,-77.03354608927695,other,Private room,1,1.0,1.0,1.0,1,1,100.0,8.0,10.0,10.0,10.0,flexible
$120.00,38.92111069158482,-77.03200403853168,Apartment,Entire home/apt,2,1.0,1.0,1.0,10,15,95.0,10.0,9.0,10.0,10.0,flexible
$70.00,38.93045140690103,-77.0298804066442,Apartment,Private room,2,1.0,1.0,1.0,2,0,,,,,,flexible
$126.00,38.931437352502435,-77.03515165763349,House,Entire home/apt,6,1.5,3.0,4.0,1,3,93.0,9.0,10.0,10.0,9.0,moderate
$65.00,38.92866384928957,-77.02824012929428,other,Private room,2,1.0,1.0,1.0,1,4,100.0,10.0,10.0,10.0,10.0,flexible
$139.00,38.92610606476676,-77.0330784813523,Apartment,Entire home/apt,3,2.5,2.0,1.0,2,5,100.0,9.0,9.0,10.0,10.0,strict
$80.00,38.93626138653086,-77.02333689908676,Apartment,Private room,2,1.0,1.0,2.0,1,0,,,,,,flexible
$115.00,38.93426332362278,-77.02679652514911,other,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$65.00,38.93709811105985,-77.03423167261107,Apartment,Private room,2,1.5,1.0,1.0,3,35,97.0,10.0,10.0,10.0,9.0,flexible
$120.00,38.92649861415587,-77.03355696648698,Apartment,Entire home/apt,5,1.0,1.0,3.0,2,7,95.0,9.0,10.0,10.0,8.0,moderate
$89.00,38.926248595084466,-77.02658628549185,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$80.00,38.92981378048881,-77.03599321115675,Apartment,Private room,2,1.0,1.0,1.0,2,30,96.0,9.0,10.0,10.0,10.0,moderate
$300.00,38.931875834150034,-77.02906890344076,Apartment,Entire home/apt,8,2.0,3.0,6.0,1,22,96.0,10.0,10.0,10.0,9.0,strict
$105.00,38.931051321737826,-77.02569994142911,House,Private room,2,1.0,1.0,1.0,2,16,94.0,10.0,9.0,10.0,8.0,strict
$115.00,38.91982605844742,-77.0355594942057,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,0,,,,,,flexible
$140.00,38.92303798052121,-77.0274859865996,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,4,100.0,10.0,9.0,10.0,10.0,strict
$50.00,38.93275048492213,-77.02355131356049,House,Private room,2,1.0,1.0,1.0,1,8,83.0,8.0,9.0,10.0,9.0,flexible
$90.00,38.92776587346562,-77.03985105697262,Apartment,Entire home/apt,4,1.0,0.0,1.0,2,14,97.0,9.0,9.0,10.0,9.0,moderate
$140.00,38.93278145769159,-77.04211379530827,House,Entire home/apt,2,1.0,1.0,1.0,3,19,94.0,9.0,10.0,9.0,9.0,strict
$110.00,38.92446189511951,-77.03530831719691,Apartment,Private room,2,1.0,1.0,1.0,1,10,100.0,10.0,10.0,10.0,10.0,strict
$199.00,38.930698419146964,-77.02578281805674,House,Entire home/apt,8,2.5,3.0,3.0,1,0,,,,,,strict
$85.00,38.92445939637285,-77.03331656205191,Apartment,Private room,2,1.0,1.0,1.0,7,0,,,,,,flexible
$110.00,38.93400123491956,-77.03249856470505,other,Entire home/apt,2,1.5,0.0,1.0,1,1,80.0,10.0,8.0,10.0,10.0,flexible
$125.00,38.932482753445285,-77.03361354142291,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,flexible
$95.00,38.925883947777294,-77.0259035284121,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$99.00,38.92518941125621,-77.03251496863555,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,77,85.0,9.0,9.0,9.0,8.0,moderate
$129.00,38.9310686680185,-77.02811485857418,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,10,92.0,10.0,10.0,10.0,10.0,moderate
$65.00,38.9324030534787,-77.0397986765326,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$115.00,38.91982845580144,-77.0347059070428,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0,,,,,,flexible
$149.00,38.92936724500483,-77.03004996508342,Apartment,Entire home/apt,4,1.0,3.0,2.0,1,33,88.0,8.0,9.0,9.0,9.0,strict
$135.00,38.92451420480447,-77.02346114414168,other,Private room,2,1.5,1.0,1.0,2,2,100.0,10.0,10.0,10.0,10.0,strict
$325.00,38.92913880092447,-77.04175795065865,House,Entire home/apt,8,1.5,4.0,4.0,2,23,98.0,10.0,10.0,10.0,10.0,strict
$100.00,38.922630697727946,-77.03481762458556,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0,,,,,,strict
$79.00,38.93249077726704,-77.03361775476395,Apartment,Private room,2,1.0,1.0,1.0,1,3,80.0,7.0,9.0,9.0,8.0,flexible
$95.00,38.931968086344575,-77.02351407741223,Apartment,Private room,2,1.0,1.0,1.0,2,3,80.0,10.0,10.0,8.0,7.0,moderate
$200.00,38.927063941222244,-77.03578269652483,Apartment,Entire home/apt,4,2.0,2.0,1.0,1,0,,,,,,flexible
$375.00,38.92142351200192,-77.03084030405614,Apartment,Entire home/apt,7,2.0,2.0,3.0,3,0,,,,,,moderate
$75.00,38.92854590319424,-77.02302714360202,House,Private room,2,2.5,1.0,1.0,2,76,93.0,9.0,10.0,10.0,9.0,flexible
$114.00,38.92390511889987,-77.02810000031322,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,1,80.0,10.0,10.0,10.0,8.0,flexible
$115.00,38.927082645583475,-77.03682772769484,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,100.0,10.0,10.0,10.0,9.0,moderate
$200.00,38.93460804867757,-77.04668293498466,House,Entire home/apt,4,1.5,2.0,2.0,2,2,80.0,8.0,9.0,10.0,9.0,flexible
$89.00,38.92982881332021,-77.02262519704256,House,Private room,1,1.0,1.0,1.0,1,8,100.0,10.0,10.0,10.0,9.0,strict
$150.00,38.92302610908043,-77.03024778618204,other,Entire home/apt,6,2.0,2.0,2.0,2,0,,,,,,flexible
$150.00,38.93190563384203,-77.02684421699368,House,Entire home/apt,4,2.5,3.0,2.0,4,1,100.0,10.0,10.0,10.0,10.0,moderate
$85.00,38.927751372283176,-77.03988946478809,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,7,97.0,9.0,10.0,10.0,9.0,moderate
$175.00,38.931573133290684,-77.02949324521225,Apartment,Entire home/apt,6,1.0,2.0,5.0,1,11,93.0,10.0,9.0,10.0,9.0,strict
$70.00,38.93193499419152,-77.03190299806981,Apartment,Private room,3,1.0,1.0,2.0,2,122,94.0,10.0,10.0,10.0,10.0,moderate
$99.00,38.92388972266927,-77.0273664580015,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,22,99.0,10.0,10.0,10.0,10.0,moderate
$125.00,38.93654355516817,-77.03086553900924,Apartment,Entire home/apt,5,2.0,2.0,2.0,2,49,96.0,10.0,10.0,10.0,9.0,strict
$49.00,38.9302732262036,-77.02819158419268,Apartment,Private room,2,1.0,1.0,1.0,1,3,73.0,7.0,6.0,9.0,9.0,strict
$99.00,38.92931037881146,-76.99032068944499,House,Entire home/apt,2,1.0,0.0,1.0,2,46,95.0,10.0,10.0,10.0,9.0,strict
$70.00,38.93504062674073,-76.98225247493374,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,strict
$101.00,38.92487316023928,-76.98250803100187,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,4,90.0,8.0,10.0,9.0,8.0,flexible
$99.00,38.92995477146801,-76.97385444312128,Apartment,Entire home/apt,3,1.0,0.0,1.0,2,45,92.0,10.0,10.0,10.0,8.0,moderate
$119.00,38.926593582819,-76.97658412527089,Apartment,Entire home/apt,5,1.0,2.0,3.0,2,78,97.0,10.0,10.0,10.0,9.0,moderate
$100.00,38.93479190278361,-76.983599908503,Apartment,Entire home/apt,6,1.0,1.0,2.0,3,20,84.0,9.0,9.0,9.0,8.0,strict
$175.00,38.927429158596055,-76.99205758024847,Apartment,Entire home/apt,6,1.0,2.0,3.0,4,0,,,,,,strict
$220.00,38.93600675841474,-76.97673285481588,House,Entire home/apt,8,2.5,3.0,4.0,1,6,92.0,10.0,9.0,8.0,8.0,flexible
$60.00,38.93402171159217,-76.98669750963845,House,Private room,1,1.0,1.0,1.0,1,0,,,,,,flexible
$91.00,38.93134111810495,-76.98944083723202,Apartment,Entire home/apt,3,1.0,0.0,1.0,2,19,96.0,10.0,10.0,10.0,10.0,moderate
$160.00,38.927266905841115,-76.98524151114141,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,0,,,,,,moderate
$110.00,38.92676896034871,-76.9855856222923,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0,,,,,,moderate
$75.00,38.93242747356082,-76.98417670331277,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,29,97.0,10.0,10.0,10.0,9.0,strict
$65.00,38.933123189048096,-76.99043667110492,House,Private room,2,1.0,1.0,1.0,2,18,99.0,10.0,10.0,10.0,10.0,strict
$500.00,38.933761691122754,-76.97799438735225,House,Private room,2,1.5,1.0,1.0,1,0,,,,,,flexible
$100.00,38.92098973978507,-76.99326873929624,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,5,92.0,8.0,9.0,10.0,9.0,moderate
$79.00,38.93297931911,-76.99004521543173,other,Private room,2,1.0,1.0,1.0,1,5,96.0,9.0,10.0,10.0,10.0,flexible
$80.00,38.930289736709945,-76.98050210744748,House,Private room,1,1.5,1.0,1.0,1,0,,,,,,flexible
$55.00,38.92038788145891,-76.98322398820102,other,Private room,2,1.5,1.0,1.0,2,0,,,,,,flexible
$65.00,38.91886700816537,-76.98391414432862,House,Private room,2,1.0,1.0,1.0,2,25,93.0,9.0,10.0,10.0,8.0,moderate
$185.00,38.93328071215508,-76.9805538918614,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
$75.00,38.91909782807039,-76.9857632749757,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0,,,,,,moderate
$85.00,38.91879400761624,-76.97982410559105,House,Private room,2,2.0,1.0,2.0,1,3,93.0,10.0,9.0,10.0,8.0,strict
$130.00,38.92078057288824,-76.994297893656,House,Entire home/apt,6,1.0,3.0,3.0,2,41,91.0,10.0,10.0,10.0,9.0,strict
$84.00,38.925577521912494,-76.99127731290261,House,Private room,2,1.0,1.0,1.0,2,7,100.0,9.0,10.0,10.0,9.0,moderate
$45.00,38.92020769902446,-76.98318405263755,House,Private room,2,1.5,1.0,1.0,2,1,100.0,10.0,10.0,10.0,10.0,flexible
$203.00,38.92769257885475,-76.98277010901224,House,Entire home/apt,9,2.5,4.0,6.0,3,105,96.0,10.0,10.0,10.0,9.0,strict
$160.00,38.92217480704939,-76.9835091920513,other,Entire home/apt,6,2.0,2.0,2.0,3,1,80.0,10.0,10.0,10.0,6.0,strict
$120.00,38.931829022481374,-76.98257773806154,House,Private room,2,1.0,1.0,2.0,1,0,,,,,,flexible
$250.00,38.918988176758006,-76.98897131506143,other,Entire home/apt,6,3.0,6.0,6.0,6,0,,,,,,flexible
$80.00,38.91892650299747,-76.98407677987814,House,Private room,2,1.5,1.0,1.0,3,0,,,,,,flexible
$60.00,38.923623011931404,-76.98946066265306,House,Private room,2,1.0,1.0,2.0,2,54,90.0,9.0,9.0,9.0,8.0,strict
$229.00,38.918230697380025,-76.9858838397709,House,Entire home/apt,6,1.5,3.0,3.0,2,9,84.0,7.0,10.0,10.0,7.0,moderate
$67.00,38.93446589116571,-76.98742438612548,House,Private room,2,1.5,1.0,1.0,2,18,92.0,10.0,9.0,10.0,9.0,moderate
$115.00,38.91966428860263,-76.98075250641138,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,1,60.0,10.0,10.0,8.0,4.0,strict
$80.00,38.92702295297612,-76.9926654601112,House,Entire home/apt,4,1.0,1.0,2.0,1,1,100.0,10.0,10.0,10.0,8.0,flexible
$250.00,38.93202663700032,-76.98998545505694,House,Private room,2,1.0,1.0,1.0,1,0,,,,,,flexible
